date,stage,ticker,company_name,allocated_capital,entry_price,exit_status,pnl,return_pct
2026-06-25,10:30 Intraday TOP 3,6998.JP,タングス,1138939.1,4745.0,TP_HIT,44760.3,3.93
2026-06-26,08:30 Morning TOP 5,6645.JP,オムロン,1051630.1,3183.0,SL_HIT,-21348.1,-2.03
2026-06-26,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1051630.1,4838.0,TP_HIT,37438.0,3.56
2026-06-26,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1051630.1,5593.0,TP_HIT,35545.1,3.38
2026-06-26,08:30 Morning TOP 5,6146.JP,ディスコ,1051630.1,3466.0,SL_HIT,-20717.1,-1.97
2026-06-26,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1051630.1,4744.0,TP_HIT,37332.9,3.55
2026-06-26,08:30 Morning TOP 5,6920.JP,レーザーテック,1051630.1,5029.0,SL_HIT,-21242.9,-2.02
2026-06-26,08:30 Morning TOP 5,6861.JP,キーエンス,1051630.1,2670.0,TP_HIT,35124.4,3.34
2026-06-26,08:30 Morning TOP 5,7011.JP,三菱重工業,1051630.1,5410.0,SL_HIT,-21032.6,-2.0
2026-06-26,08:30 Morning TOP 5,6501.JP,日立製作所,1051630.1,5385.0,TP_HIT,36070.9,3.43
2026-06-26,08:30 Morning TOP 5,8058.JP,三菱商事,1051630.1,3009.0,SL_HIT,-21453.3,-2.04
2026-06-26,10:30 Intraday TOP 3,3103.JP,ユニチカ,1168477.8,5777.0,TP_HIT,45453.8,3.89
2026-06-26,10:30 Intraday TOP 3,7094.JP,ネクストーン,1168477.8,1389.0,SL_HIT,-24070.6,-2.06
2026-06-26,10:30 Intraday TOP 3,4635.JP,東インキ,1168477.8,2341.0,TP_HIT,43584.2,3.73
2026-06-26,10:30 Intraday TOP 3,4052.JP,フィーチャ,1168477.8,1008.0,TP_HIT,41013.6,3.51
2026-06-26,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1168477.8,4428.0,SL_HIT,-24538.0,-2.1
2026-06-26,10:30 Intraday TOP 3,6998.JP,タングス,1168477.8,2513.0,TP_HIT,45921.2,3.93
2026-06-29,08:30 Morning TOP 5,6645.JP,オムロン,1063814.9,3004.0,TP_HIT,39042.0,3.67
2026-06-29,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1063814.9,4793.0,TP_HIT,37871.8,3.56
2026-06-29,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1063814.9,5591.0,TP_HIT,35956.9,3.38
2026-06-29,08:30 Morning TOP 5,6146.JP,ディスコ,1063814.9,3917.0,TP_HIT,38084.6,3.58
2026-06-29,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1063814.9,1414.0,TP_HIT,37765.4,3.55
2026-06-29,08:30 Morning TOP 5,6920.JP,レーザーテック,1063814.9,3707.0,SL_HIT,-21489.1,-2.02
2026-06-29,08:30 Morning TOP 5,6861.JP,キーエンス,1063814.9,5802.0,TP_HIT,35531.4,3.34
2026-06-29,08:30 Morning TOP 5,7011.JP,三菱重工業,1063814.9,2293.0,TP_HIT,40637.7,3.82
2026-06-29,08:30 Morning TOP 5,6501.JP,日立製作所,1063814.9,5568.0,SL_HIT,-21063.5,-1.98
2026-06-29,08:30 Morning TOP 5,8058.JP,三菱商事,1063814.9,3331.0,SL_HIT,-21701.8,-2.04
2026-06-29,10:30 Intraday TOP 3,3103.JP,ユニチカ,1182016.6,4496.0,TP_HIT,45980.4,3.89
2026-06-29,10:30 Intraday TOP 3,7094.JP,ネクストーン,1182016.6,3591.0,TP_HIT,45271.2,3.83
2026-06-29,10:30 Intraday TOP 3,4635.JP,東インキ,1182016.6,5091.0,TP_HIT,44089.2,3.73
2026-06-29,10:30 Intraday TOP 3,4052.JP,フィーチャ,1182016.6,3727.0,TP_HIT,41488.8,3.51
2026-06-29,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1182016.6,3352.0,TP_HIT,44798.4,3.79
2026-06-29,10:30 Intraday TOP 3,6998.JP,タングス,1182016.6,3100.0,TP_HIT,46453.3,3.93
2026-06-30,08:30 Morning TOP 5,6645.JP,オムロン,1091938.0,1561.0,TP_HIT,40074.1,3.67
2026-06-30,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1091938.0,3006.0,TP_HIT,38873.0,3.56
2026-06-30,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1091938.0,4196.0,SL_HIT,-21402.0,-1.96
2026-06-30,08:30 Morning TOP 5,6146.JP,ディスコ,1091938.0,1013.0,SL_HIT,-21511.2,-1.97
2026-06-30,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1091938.0,5514.0,TP_HIT,38763.8,3.55
2026-06-30,08:30 Morning TOP 5,6920.JP,レーザーテック,1091938.0,1638.0,TP_HIT,42476.4,3.89
2026-06-30,08:30 Morning TOP 5,6861.JP,キーエンス,1091938.0,2204.0,TP_HIT,36470.7,3.34
2026-06-30,08:30 Morning TOP 5,7011.JP,三菱重工業,1091938.0,5910.0,SL_HIT,-21838.8,-2.0
2026-06-30,08:30 Morning TOP 5,6501.JP,日立製作所,1091938.0,2044.0,TP_HIT,37453.5,3.43
2026-06-30,08:30 Morning TOP 5,8058.JP,三菱商事,1091938.0,4755.0,TP_HIT,39309.8,3.6
2026-06-30,10:30 Intraday TOP 3,3103.JP,ユニチカ,1213264.4,4375.0,SL_HIT,-25963.9,-2.14
2026-06-30,10:30 Intraday TOP 3,7094.JP,ネクストーン,1213264.4,5387.0,SL_HIT,-24993.2,-2.06
2026-06-30,10:30 Intraday TOP 3,4635.JP,東インキ,1213264.4,3744.0,SL_HIT,-25842.5,-2.13
2026-06-30,10:30 Intraday TOP 3,4052.JP,フィーチャ,1213264.4,2837.0,SL_HIT,-25842.5,-2.13
2026-06-30,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1213264.4,3184.0,TP_HIT,45982.7,3.79
2026-06-30,10:30 Intraday TOP 3,6998.JP,タングス,1213264.4,1885.0,TP_HIT,47681.3,3.93
2026-07-01,08:30 Morning TOP 5,6645.JP,オムロン,1103919.4,2350.0,SL_HIT,-22409.6,-2.03
2026-07-01,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1103919.4,5269.0,SL_HIT,-21636.8,-1.96
2026-07-01,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1103919.4,2865.0,TP_HIT,37312.5,3.38
2026-07-01,08:30 Morning TOP 5,6146.JP,ディスコ,1103919.4,3338.0,TP_HIT,39520.3,3.58
2026-07-01,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1103919.4,1756.0,TP_HIT,39189.1,3.55
2026-07-01,08:30 Morning TOP 5,6920.JP,レーザーテック,1103919.4,2282.0,SL_HIT,-22299.2,-2.02
2026-07-01,08:30 Morning TOP 5,6861.JP,キーエンス,1103919.4,3712.0,SL_HIT,-22078.4,-2.0
2026-07-01,08:30 Morning TOP 5,7011.JP,三菱重工業,1103919.4,1904.0,TP_HIT,42169.7,3.82
2026-07-01,08:30 Morning TOP 5,6501.JP,日立製作所,1103919.4,2563.0,TP_HIT,37864.4,3.43
2026-07-01,08:30 Morning TOP 5,8058.JP,三菱商事,1103919.4,3188.0,TP_HIT,39741.1,3.6
2026-07-01,10:30 Intraday TOP 3,3103.JP,ユニチカ,1226577.1,1238.0,SL_HIT,-26248.8,-2.14
2026-07-01,10:30 Intraday TOP 3,7094.JP,ネクストーン,1226577.1,2966.0,SL_HIT,-25267.5,-2.06
2026-07-01,10:30 Intraday TOP 3,4635.JP,東インキ,1226577.1,2935.0,SL_HIT,-26126.1,-2.13
2026-07-01,10:30 Intraday TOP 3,4052.JP,フィーチャ,1226577.1,2520.0,TP_HIT,43052.9,3.51
2026-07-01,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1226577.1,4106.0,TP_HIT,46487.3,3.79
2026-07-01,10:30 Intraday TOP 3,6998.JP,タングス,1226577.1,3659.0,TP_HIT,48204.5,3.93
2026-07-02,08:30 Morning TOP 5,6645.JP,オムロン,1116368.0,2608.0,TP_HIT,40970.7,3.67
2026-07-02,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1116368.0,3018.0,SL_HIT,-21880.8,-1.96
2026-07-02,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1116368.0,5597.0,SL_HIT,-21880.8,-1.96
2026-07-02,08:30 Morning TOP 5,6146.JP,ディスコ,1116368.0,2142.0,SL_HIT,-21992.4,-1.97
2026-07-02,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1116368.0,5374.0,SL_HIT,-22327.4,-2.0
2026-07-02,08:30 Morning TOP 5,6920.JP,レーザーテック,1116368.0,1956.0,TP_HIT,43426.7,3.89
2026-07-02,08:30 Morning TOP 5,6861.JP,キーエンス,1116368.0,2164.0,SL_HIT,-22327.4,-2.0
2026-07-02,08:30 Morning TOP 5,7011.JP,三菱重工業,1116368.0,2633.0,SL_HIT,-22327.4,-2.0
2026-07-02,08:30 Morning TOP 5,6501.JP,日立製作所,1116368.0,1770.0,SL_HIT,-22104.1,-1.98
2026-07-02,08:30 Morning TOP 5,8058.JP,三菱商事,1116368.0,3146.0,TP_HIT,40189.2,3.6
2026-07-02,10:30 Intraday TOP 3,3103.JP,ユニチカ,1240408.8,5757.0,TP_HIT,48251.9,3.89
2026-07-02,10:30 Intraday TOP 3,7094.JP,ネクストーン,1240408.8,1986.0,TP_HIT,47507.7,3.83
2026-07-02,10:30 Intraday TOP 3,4635.JP,東インキ,1240408.8,3312.0,SL_HIT,-26420.7,-2.13
2026-07-02,10:30 Intraday TOP 3,4052.JP,フィーチャ,1240408.8,4769.0,TP_HIT,43538.4,3.51
2026-07-02,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1240408.8,1142.0,TP_HIT,47011.5,3.79
2026-07-02,10:30 Intraday TOP 3,6998.JP,タングス,1240408.8,1218.0,TP_HIT,48748.1,3.93
2026-07-03,08:30 Morning TOP 5,6645.JP,オムロン,1127071.0,2849.0,TP_HIT,41363.5,3.67
2026-07-03,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1127071.0,3902.0,TP_HIT,40123.7,3.56
2026-07-03,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1127071.0,2523.0,TP_HIT,38095.0,3.38
2026-07-03,08:30 Morning TOP 5,6146.JP,ディスコ,1127071.0,5096.0,TP_HIT,40349.1,3.58
2026-07-03,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1127071.0,5563.0,TP_HIT,40011.0,3.55
2026-07-03,08:30 Morning TOP 5,6920.JP,レーザーテック,1127071.0,3703.0,SL_HIT,-22766.8,-2.02
2026-07-03,08:30 Morning TOP 5,6861.JP,キーエンス,1127071.0,4520.0,TP_HIT,37644.2,3.34
2026-07-03,08:30 Morning TOP 5,7011.JP,三菱重工業,1127071.0,3356.0,SL_HIT,-22541.4,-2.0
2026-07-03,08:30 Morning TOP 5,6501.JP,日立製作所,1127071.0,5848.0,TP_HIT,38658.5,3.43
2026-07-03,08:30 Morning TOP 5,8058.JP,三菱商事,1127071.0,5627.0,TP_HIT,40574.6,3.6
2026-07-03,10:30 Intraday TOP 3,3103.JP,ユニチカ,1252301.1,4554.0,SL_HIT,-26799.2,-2.14
2026-07-03,10:30 Intraday TOP 3,7094.JP,ネクストーン,1252301.1,5359.0,TP_HIT,47963.1,3.83
2026-07-03,10:30 Intraday TOP 3,4635.JP,東インキ,1252301.1,2551.0,TP_HIT,46710.8,3.73
2026-07-03,10:30 Intraday TOP 3,4052.JP,フィーチャ,1252301.1,2514.0,TP_HIT,43955.8,3.51
2026-07-03,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1252301.1,2437.0,SL_HIT,-26298.3,-2.1
2026-07-03,10:30 Intraday TOP 3,6998.JP,タングス,1252301.1,5282.0,TP_HIT,49215.4,3.93
2026-07-06,08:30 Morning TOP 5,6645.JP,オムロン,1151446.5,3460.0,SL_HIT,-23374.4,-2.03
2026-07-06,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1151446.5,4832.0,TP_HIT,40991.5,3.56
2026-07-06,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1151446.5,4779.0,TP_HIT,38918.9,3.38
2026-07-06,08:30 Morning TOP 5,6146.JP,ディスコ,1151446.5,2747.0,TP_HIT,41221.8,3.58
2026-07-06,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1151446.5,4739.0,TP_HIT,40876.4,3.55
2026-07-06,08:30 Morning TOP 5,6920.JP,レーザーテック,1151446.5,5872.0,TP_HIT,44791.3,3.89
2026-07-06,08:30 Morning TOP 5,6861.JP,キーエンス,1151446.5,2245.0,TP_HIT,38458.3,3.34
2026-07-06,08:30 Morning TOP 5,7011.JP,三菱重工業,1151446.5,1487.0,TP_HIT,43985.3,3.82
2026-07-06,08:30 Morning TOP 5,6501.JP,日立製作所,1151446.5,5503.0,SL_HIT,-22798.6,-1.98
2026-07-06,08:30 Morning TOP 5,8058.JP,三菱商事,1151446.5,5087.0,TP_HIT,41452.1,3.6
2026-07-06,10:30 Intraday TOP 3,3103.JP,ユニチカ,1279385.0,1258.0,TP_HIT,49768.1,3.89
2026-07-06,10:30 Intraday TOP 3,7094.JP,ネクストーン,1279385.0,1957.0,SL_HIT,-26355.3,-2.06
2026-07-06,10:30 Intraday TOP 3,4635.JP,東インキ,1279385.0,1646.0,TP_HIT,47721.1,3.73
2026-07-06,10:30 Intraday TOP 3,4052.JP,フィーチャ,1279385.0,4310.0,TP_HIT,44906.4,3.51
2026-07-06,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1279385.0,3094.0,SL_HIT,-26867.1,-2.1
2026-07-06,10:30 Intraday TOP 3,6998.JP,タングス,1279385.0,5259.0,SL_HIT,-26867.1,-2.1
2026-07-07,08:30 Morning TOP 5,6645.JP,オムロン,1172256.2,2059.0,TP_HIT,43021.8,3.67
2026-07-07,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1172256.2,2064.0,SL_HIT,-22976.2,-1.96
2026-07-07,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1172256.2,1314.0,TP_HIT,39622.3,3.38
2026-07-07,08:30 Morning TOP 5,6146.JP,ディスコ,1172256.2,1797.0,TP_HIT,41966.8,3.58
2026-07-07,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1172256.2,4263.0,TP_HIT,41615.1,3.55
2026-07-07,08:30 Morning TOP 5,6920.JP,レーザーテック,1172256.2,5977.0,SL_HIT,-23679.6,-2.02
2026-07-07,08:30 Morning TOP 5,6861.JP,キーエンス,1172256.2,1645.0,TP_HIT,39153.4,3.34
2026-07-07,08:30 Morning TOP 5,7011.JP,三菱重工業,1172256.2,2755.0,TP_HIT,44780.2,3.82
2026-07-07,08:30 Morning TOP 5,6501.JP,日立製作所,1172256.2,1051.0,TP_HIT,40208.4,3.43
2026-07-07,08:30 Morning TOP 5,8058.JP,三菱商事,1172256.2,5869.0,TP_HIT,42201.2,3.6
2026-07-07,10:30 Intraday TOP 3,3103.JP,ユニチカ,1302506.9,4269.0,TP_HIT,50667.5,3.89
2026-07-07,10:30 Intraday TOP 3,7094.JP,ネクストーン,1302506.9,2578.0,TP_HIT,49886.0,3.83
2026-07-07,10:30 Intraday TOP 3,4635.JP,東インキ,1302506.9,1504.0,TP_HIT,48583.5,3.73
2026-07-07,10:30 Intraday TOP 3,4052.JP,フィーチャ,1302506.9,1060.0,TP_HIT,45718.0,3.51
2026-07-07,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1302506.9,1720.0,TP_HIT,49365.0,3.79
2026-07-07,10:30 Intraday TOP 3,6998.JP,タングス,1302506.9,3002.0,TP_HIT,51188.5,3.93
2026-07-08,08:30 Morning TOP 5,6645.JP,オムロン,1207135.5,1749.0,TP_HIT,44301.9,3.67
2026-07-08,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1207135.5,4892.0,TP_HIT,42974.0,3.56
2026-07-08,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1207135.5,5989.0,SL_HIT,-23659.9,-1.96
2026-07-08,08:30 Morning TOP 5,6146.JP,ディスコ,1207135.5,2700.0,TP_HIT,43215.5,3.58
2026-07-08,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1207135.5,1512.0,TP_HIT,42853.3,3.55
2026-07-08,08:30 Morning TOP 5,6920.JP,レーザーテック,1207135.5,4853.0,TP_HIT,46957.6,3.89
2026-07-08,08:30 Morning TOP 5,6861.JP,キーエンス,1207135.5,4765.0,TP_HIT,40318.3,3.34
2026-07-08,08:30 Morning TOP 5,7011.JP,三菱重工業,1207135.5,3729.0,TP_HIT,46112.6,3.82
2026-07-08,08:30 Morning TOP 5,6501.JP,日立製作所,1207135.5,5356.0,TP_HIT,41404.7,3.43
2026-07-08,08:30 Morning TOP 5,8058.JP,三菱商事,1207135.5,1803.0,TP_HIT,43456.9,3.6
2026-07-08,10:30 Intraday TOP 3,3103.JP,ユニチカ,1341261.7,3631.0,TP_HIT,52175.1,3.89
2026-07-08,10:30 Intraday TOP 3,7094.JP,ネクストーン,1341261.7,2140.0,TP_HIT,51370.3,3.83
2026-07-08,10:30 Intraday TOP 3,4635.JP,東インキ,1341261.7,4949.0,TP_HIT,50029.1,3.73
2026-07-08,10:30 Intraday TOP 3,4052.JP,フィーチャ,1341261.7,2364.0,TP_HIT,47078.3,3.51
2026-07-08,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1341261.7,1737.0,TP_HIT,50833.8,3.79
2026-07-08,10:30 Intraday TOP 3,6998.JP,タングス,1341261.7,5944.0,TP_HIT,52711.6,3.93
2026-07-09,08:30 Morning TOP 5,6645.JP,オムロン,1247463.5,1472.0,TP_HIT,45781.9,3.67
2026-07-09,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1247463.5,1032.0,TP_HIT,44409.7,3.56
2026-07-09,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1247463.5,4228.0,TP_HIT,42164.3,3.38
2026-07-09,08:30 Morning TOP 5,6146.JP,ディスコ,1247463.5,1776.0,SL_HIT,-24575.0,-1.97
2026-07-09,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1247463.5,5184.0,TP_HIT,44285.0,3.55
2026-07-09,08:30 Morning TOP 5,6920.JP,レーザーテック,1247463.5,3530.0,TP_HIT,48526.3,3.89
2026-07-09,08:30 Morning TOP 5,6861.JP,キーエンス,1247463.5,2850.0,SL_HIT,-24949.3,-2.0
2026-07-09,08:30 Morning TOP 5,7011.JP,三菱重工業,1247463.5,4375.0,SL_HIT,-24949.3,-2.0
2026-07-09,08:30 Morning TOP 5,6501.JP,日立製作所,1247463.5,1472.0,TP_HIT,42788.0,3.43
2026-07-09,08:30 Morning TOP 5,8058.JP,三菱商事,1247463.5,4853.0,TP_HIT,44908.7,3.6
2026-07-09,10:30 Intraday TOP 3,3103.JP,ユニチカ,1386070.6,5181.0,SL_HIT,-29661.9,-2.14
2026-07-09,10:30 Intraday TOP 3,7094.JP,ネクストーン,1386070.6,5206.0,SL_HIT,-28553.1,-2.06
2026-07-09,10:30 Intraday TOP 3,4635.JP,東インキ,1386070.6,1505.0,TP_HIT,51700.4,3.73
2026-07-09,10:30 Intraday TOP 3,4052.JP,フィーチャ,1386070.6,3928.0,TP_HIT,48651.1,3.51
2026-07-09,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1386070.6,1572.0,TP_HIT,52532.1,3.79
2026-07-09,10:30 Intraday TOP 3,6998.JP,タングス,1386070.6,1922.0,TP_HIT,54472.6,3.93
2026-07-10,08:30 Morning TOP 5,6645.JP,オムロン,1270715.4,3884.0,TP_HIT,46635.3,3.67
2026-07-10,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1270715.4,1694.0,TP_HIT,45237.5,3.56
2026-07-10,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1270715.4,4015.0,TP_HIT,42950.2,3.38
2026-07-10,08:30 Morning TOP 5,6146.JP,ディスコ,1270715.4,2570.0,SL_HIT,-25033.1,-1.97
2026-07-10,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1270715.4,2234.0,TP_HIT,45110.4,3.55
2026-07-10,08:30 Morning TOP 5,6920.JP,レーザーテック,1270715.4,3843.0,TP_HIT,49430.8,3.89
2026-07-10,08:30 Morning TOP 5,6861.JP,キーエンス,1270715.4,4969.0,SL_HIT,-25414.3,-2.0
2026-07-10,08:30 Morning TOP 5,7011.JP,三菱重工業,1270715.4,4694.0,SL_HIT,-25414.3,-2.0
2026-07-10,08:30 Morning TOP 5,6501.JP,日立製作所,1270715.4,4716.0,TP_HIT,43585.5,3.43
2026-07-10,08:30 Morning TOP 5,8058.JP,三菱商事,1270715.4,4833.0,TP_HIT,45745.8,3.6
2026-07-10,10:30 Intraday TOP 3,3103.JP,ユニチカ,1411906.0,5162.0,TP_HIT,54923.1,3.89
2026-07-10,10:30 Intraday TOP 3,7094.JP,ネクストーン,1411906.0,4108.0,TP_HIT,54076.0,3.83
2026-07-10,10:30 Intraday TOP 3,4635.JP,東インキ,1411906.0,1630.0,TP_HIT,52664.1,3.73
2026-07-10,10:30 Intraday TOP 3,4052.JP,フィーチャ,1411906.0,5234.0,TP_HIT,49557.9,3.51
2026-07-10,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1411906.0,4109.0,TP_HIT,53511.2,3.79
2026-07-10,10:30 Intraday TOP 3,6998.JP,タングス,1411906.0,1389.0,TP_HIT,55487.9,3.93
2026-07-13,08:30 Morning TOP 5,6645.JP,オムロン,1304498.6,3507.0,TP_HIT,47875.1,3.67
2026-07-13,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1304498.6,1305.0,TP_HIT,46440.2,3.56
2026-07-13,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1304498.6,4382.0,TP_HIT,44092.1,3.38
2026-07-13,08:30 Morning TOP 5,6146.JP,ディスコ,1304498.6,2552.0,TP_HIT,46701.1,3.58
2026-07-13,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1304498.6,1142.0,TP_HIT,46309.7,3.55
2026-07-13,08:30 Morning TOP 5,6920.JP,レーザーテック,1304498.6,4221.0,SL_HIT,-26350.9,-2.02
2026-07-13,08:30 Morning TOP 5,6861.JP,キーエンス,1304498.6,5075.0,TP_HIT,43570.3,3.34
2026-07-13,08:30 Morning TOP 5,7011.JP,三菱重工業,1304498.6,2935.0,TP_HIT,49831.8,3.82
2026-07-13,08:30 Morning TOP 5,6501.JP,日立製作所,1304498.6,5357.0,SL_HIT,-25829.1,-1.98
2026-07-13,08:30 Morning TOP 5,8058.JP,三菱商事,1304498.6,3859.0,TP_HIT,46962.0,3.6
2026-07-13,10:30 Intraday TOP 3,3103.JP,ユニチカ,1449442.9,1277.0,TP_HIT,56383.3,3.89
2026-07-13,10:30 Intraday TOP 3,7094.JP,ネクストーン,1449442.9,4854.0,TP_HIT,55513.7,3.83
2026-07-13,10:30 Intraday TOP 3,4635.JP,東インキ,1449442.9,4996.0,TP_HIT,54064.2,3.73
2026-07-13,10:30 Intraday TOP 3,4052.JP,フィーチャ,1449442.9,5363.0,SL_HIT,-30873.1,-2.13
2026-07-13,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1449442.9,5703.0,TP_HIT,54933.9,3.79
2026-07-13,10:30 Intraday TOP 3,6998.JP,タングス,1449442.9,4557.0,TP_HIT,56963.1,3.93
2026-07-14,08:30 Morning TOP 5,6645.JP,オムロン,1338493.9,3192.0,TP_HIT,49122.7,3.67
2026-07-14,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1338493.9,3659.0,TP_HIT,47650.4,3.56
2026-07-14,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1338493.9,4572.0,TP_HIT,45241.1,3.38
2026-07-14,08:30 Morning TOP 5,6146.JP,ディスコ,1338493.9,3419.0,TP_HIT,47918.1,3.58
2026-07-14,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1338493.9,5913.0,TP_HIT,47516.5,3.55
2026-07-14,08:30 Morning TOP 5,6920.JP,レーザーテック,1338493.9,4946.0,SL_HIT,-27037.6,-2.02
2026-07-14,08:30 Morning TOP 5,6861.JP,キーエンス,1338493.9,2008.0,TP_HIT,44705.7,3.34
2026-07-14,08:30 Morning TOP 5,7011.JP,三菱重工業,1338493.9,5412.0,TP_HIT,51130.5,3.82
2026-07-14,08:30 Morning TOP 5,6501.JP,日立製作所,1338493.9,3822.0,TP_HIT,45910.3,3.43
2026-07-14,08:30 Morning TOP 5,8058.JP,三菱商事,1338493.9,3412.0,TP_HIT,48185.8,3.6
2026-07-14,10:30 Intraday TOP 3,3103.JP,ユニチカ,1487215.4,3289.0,TP_HIT,57852.7,3.89
2026-07-14,10:30 Intraday TOP 3,7094.JP,ネクストーン,1487215.4,3332.0,TP_HIT,56960.3,3.83
2026-07-14,10:30 Intraday TOP 3,4635.JP,東インキ,1487215.4,3085.0,TP_HIT,55473.1,3.73
2026-07-14,10:30 Intraday TOP 3,4052.JP,フィーチャ,1487215.4,1400.0,TP_HIT,52201.3,3.51
2026-07-14,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1487215.4,3175.0,TP_HIT,56365.5,3.79
2026-07-14,10:30 Intraday TOP 3,6998.JP,タングス,1487215.4,4543.0,SL_HIT,-31231.5,-2.1
2026-07-15,08:30 Morning TOP 5,6645.JP,オムロン,1377371.8,5397.0,TP_HIT,50549.5,3.67
2026-07-15,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1377371.8,1405.0,TP_HIT,49034.4,3.56
2026-07-15,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1377371.8,4119.0,TP_HIT,46555.2,3.38
2026-07-15,08:30 Morning TOP 5,6146.JP,ディスコ,1377371.8,4740.0,SL_HIT,-27134.2,-1.97
2026-07-15,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1377371.8,5941.0,TP_HIT,48896.7,3.55
2026-07-15,08:30 Morning TOP 5,6920.JP,レーザーテック,1377371.8,3938.0,TP_HIT,53579.8,3.89
2026-07-15,08:30 Morning TOP 5,6861.JP,キーエンス,1377371.8,2120.0,SL_HIT,-27547.4,-2.0
2026-07-15,08:30 Morning TOP 5,7011.JP,三菱重工業,1377371.8,4214.0,SL_HIT,-27547.4,-2.0
2026-07-15,08:30 Morning TOP 5,6501.JP,日立製作所,1377371.8,2011.0,SL_HIT,-27272.0,-1.98
2026-07-15,08:30 Morning TOP 5,8058.JP,三菱商事,1377371.8,3299.0,TP_HIT,49585.4,3.6
2026-07-15,10:30 Intraday TOP 3,3103.JP,ユニチカ,1530413.1,5728.0,TP_HIT,59533.1,3.89
2026-07-15,10:30 Intraday TOP 3,7094.JP,ネクストーン,1530413.1,4164.0,TP_HIT,58614.8,3.83
2026-07-15,10:30 Intraday TOP 3,4635.JP,東インキ,1530413.1,4847.0,SL_HIT,-32597.8,-2.13
2026-07-15,10:30 Intraday TOP 3,4052.JP,フィーチャ,1530413.1,4207.0,TP_HIT,53717.5,3.51
2026-07-15,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1530413.1,2472.0,TP_HIT,58002.7,3.79
2026-07-15,10:30 Intraday TOP 3,6998.JP,タングス,1530413.1,4957.0,TP_HIT,60145.2,3.93
2026-07-16,08:30 Morning TOP 5,6645.JP,オムロン,1404138.7,3198.0,SL_HIT,-28504.0,-2.03
2026-07-16,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1404138.7,1033.0,TP_HIT,49987.3,3.56
2026-07-16,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1404138.7,3631.0,TP_HIT,47459.9,3.38
2026-07-16,08:30 Morning TOP 5,6146.JP,ディスコ,1404138.7,5322.0,TP_HIT,50268.2,3.58
